Company Name,Address,Status
 Punanda Enterprises (Opc) Private Limited ,"Ghazipur, Uttar Pradesh, India",ACTIVE
 Big Blind Entertainment Private Limited ,"Kolkata, West Bengal, India",ACTIVE
 De Nomad Ventures Private Limited ,"Ernakulam, Kerala, India",ACTIVE
 Kashi Digital Agency Private Limited ,"Varanasi, Uttar Pradesh, India",ACTIVE
 Presygns India (Opc) Private Limited ,"Bikaner, Rajasthan, India",ACTIVE
 Pss Graphics Private Limited ,"Ghaziabad, Uttar Pradesh, India",ACTIVE
 Revrr Technologies Private Limited ,"Hyderabad, Telangana, India",ACTIVE
 Ajt Logistics And Supply Chain Private Limited ,"Mumbai, Maharashtra, India",ACTIVE
 Bbs Pharmaceuticals Private Limited ,"Unnao, Uttar Pradesh, India",ACTIVE
 Rvs Enforcement Services Private Limited ,"North West Delhi, Delhi, India",ACTIVE
 Denova Realestate Private Limited ,"Faizabad, Uttar Pradesh, India",ACTIVE
 Bhavadiya Fiscalflow Private Limited ,"Cuddapah, Andhra Pradesh, India",ACTIVE
 Bansal Pathology Centre (Opc) Private Limited ,"Ghaziabad, Uttar Pradesh, India",ACTIVE
 Maa Vaishno Broadband Private Limited ,"Ghaziabad, Uttar Pradesh, India",ACTIVE
 Dr Nr Enterprises Private Limited ,"Bangalore, Karnataka, India",ACTIVE
 Manas Multiurban Nidhi Limited ,"Nagpur, Maharashtra, India",ACTIVE
 Microstep-Mis North East India Private Limited ,"Dimapur, Nagaland, India",ACTIVE
 Vidyasaarthi Edu-Specialist Private Limited ,"Kurukshetra, Haryana, India",ACTIVE
 Eironia Pharma Private Limited ,"Hyderabad, Telangana, India",ACTIVE
 Quinyte Solutions Private Limited ,"Ghaziabad, Uttar Pradesh, India",ACTIVE
 Tanasvi Infraprojects Private Limited ,"Pune, Maharashtra, India",ACTIVE
 Makkar Developers & Promoters Private Limited ,"South Delhi, Delhi, India",ACTIVE
 Sparas Celeste India Private Limited ,"Ernakulam, Kerala, India",ACTIVE
 Prime Counsel Solutions Private Limited ,"Chennai, Tamil Nadu, India",ACTIVE
 Bengrid Solutions Private Limited ,"Hyderabad, Telangana, India",ACTIVE
 Resonate Awareness Association ,"Lucknow, Uttar Pradesh, India",ACTIVE
 Nishikanta Swasthya Seva Foundation ,"Kendujhar, Odisha, India",ACTIVE
 Surysrushti Green Energy Private Limited ,"Latur, Maharashtra, India",ACTIVE
 Hyefiniti Marine Private Limited ,"Tuticorin, Tamil Nadu, India",ACTIVE
 Softsatyam Production Private Limited ,"Amravati, Maharashtra, India",ACTIVE
 Astronova Developers Private Limited ,"Ghaziabad, Uttar Pradesh, India",ACTIVE
 Plasma Scientific Private Limited ,"Coimbatore, Tamil Nadu, India",ACTIVE
 Amayra Agriproduct Private Limited ,"Raipur, Chattisgarh, India",ACTIVE
 Binasco Ventures Private Limited ,"Thrissur, Kerala, India",ACTIVE
 Subherbs Kitchen Private Limited ,"Bangalore, Karnataka, India",ACTIVE
 Htis Software Private Limited ,"Chandigarh, Chandigarh, India",ACTIVE
 Sssm Infra Private Limited ,"Hyderabad, Telangana, India",ACTIVE
 Nochad Integrated Rural Milk & Agro Farm Tourism Private Limited ,"Kozhikode, Kerala, India",ACTIVE
 Chandel Food Products Private Limited ,"Unnao, Uttar Pradesh, India",ACTIVE
 Aderfia Pharmaceutical Private Limited ,"Nellore, Andhra Pradesh, India",ACTIVE
 Finergix Solutions Private Limited ,"Ghaziabad, Uttar Pradesh, India",ACTIVE
 Shubhsantosh Foundation ,"Mumbai, Maharashtra, India",ACTIVE
 Rao Mep Solution Private Limited ,"Gurgaon, Haryana, India",ACTIVE
 Deltaview Technologies Private Limited ,"Gurgaon, Haryana, India",ACTIVE
 Urjansh Pharmaceutical (Opc) Private Limited ,"Gurgaon, Haryana, India",ACTIVE
 Automotion Press Technology Private Limited ,"Rajkot, Gujarat, India",ACTIVE
 Gennext Alutech Private Limited ,"Vadodara, Gujarat, India",ACTIVE
 Mcorph Jeeva Jal Private Limited ,"Guntur, Andhra Pradesh, India",ACTIVE
 Liveed Innovative Solutions Private Limited ,"Thiruvananthapuram, Kerala, India",ACTIVE
 Kushala Helath Private Limited ,"Hyderabad, Telangana, India",ACTIVE
 Aster Life Care Private Limited ,"Mumbai, Maharashtra, India",ACTIVE
 Phagwara Food And Beverages Private Limited ,"Bangalore, Karnataka, India",ACTIVE
 Shrinath Medical Sciences Private Limited ,"Nashik, Maharashtra, India",ACTIVE
 Lacard Goods And Services (Opc) Private Limited ,"Pune, Maharashtra, India",ACTIVE
 Ashok Sawhney Foundation ,"South Delhi, Delhi, India",ACTIVE
 Zenith Dynamics Private Limited ,"Ranchi, Jharkhand, India",ACTIVE
 Sure Medicity Healthcare Private Limited ,"Thane, Maharashtra, India",ACTIVE
 Essarsys Builders Private Limited ,"Bangalore, Karnataka, India",ACTIVE
 Suyamun Manufacturing Private Limited ,"Bijnor, Uttar Pradesh, India",ACTIVE
 Greet My Art Private Limited ,"Gautam Buddha Nagar, Uttar Pradesh, India",ACTIVE
 Na Infrasolutions Private Limited ,"Mathura, Uttar Pradesh, India",ACTIVE
 Hauric International Private Limited ,"Gurgaon, Haryana, India",ACTIVE
 Nandimandalam Agro Fields Private Limited ,"Hyderabad, Telangana, India",ACTIVE
 Netgarage Technologies Private Limited ,"Pune, Maharashtra, India",ACTIVE
 Galaxy C Owners Service Association ,"Ahmedabad, Gujarat, India",ACTIVE
 Nirwana Jewellers Private Limited ,"North West Delhi, Delhi, India",ACTIVE
 Bluewater It Solutions Private Limited ,"Gautam Buddha Nagar, Uttar Pradesh, India",ACTIVE
 Vitacrop Technologies Private Limited ,"Bangalore, Karnataka, India",ACTIVE
 Youth Earning Solutions (Opc) Private Limited ,"Kushinagar, Uttar Pradesh, India",ACTIVE
 Cellcrafts Life Science Search Private Limited ,"Pune, Maharashtra, India",ACTIVE
 Bhimbandh Farmer Producer Company Limited ,"Munger, Bihar, India",ACTIVE
 Pubha Edu Solutions Private Limited ,"Bangalore, Karnataka, India",ACTIVE
 Bhavgad Farmer Producer Company Limited ,"Chandrapur, Maharashtra, India",ACTIVE
 Riseup Infotech Private Limited ,"Surat, Gujarat, India",ACTIVE
 E-Shiptech Solutions Private Limited ,"Gautam Buddha Nagar, Uttar Pradesh, India",ACTIVE
 Sid Gourmet Eats (Opc) Private Limited ,"Hyderabad, Telangana, India",ACTIVE
 Epikrato Private Limited ,"Khammam, Telangana, India",ACTIVE
 Darq Industries Private Limited ,"Gurgaon, Haryana, India",ACTIVE
 Baba Rajkaran Industries Private Limited ,"Ambedkar Nagar, Uttar Pradesh, India",ACTIVE
 Sanjib Dutta Solutions Private Limited ,"Kamrup, Assam, India",ACTIVE
 Primekart Zone Private Limited ,"Coimbatore, Tamil Nadu, India",ACTIVE
 Therayog Private Limited ,"North East Delhi, Delhi, India",ACTIVE
 Rajashyamala Enterprises Private Limited ,"Medak, Telangana, India",ACTIVE
 Ananta Ram Realty Private Limited ,"South West Delhi, Delhi, India",ACTIVE
 Sorika Infracon Private Limited ,"Patna, Bihar, India",ACTIVE
 Lendkraft Technologies Solutions Private Limited ,"Tiruvallur, Tamil Nadu, India",ACTIVE
 Betla Consultancy Services Private Limited ,"Bangalore Rural, Karnataka, India",ACTIVE
 Octoborn It Services Private Limited ,"Thane, Maharashtra, India",ACTIVE
 Ek Design Industries Limited ,"Pune, Maharashtra, India",ACTIVE
 Siddiquis Elite Associate Learning Private Limited ,"Nagpur, Maharashtra, India",ACTIVE
 Datavader Info Private Limited ,"Gurgaon, Haryana, India",ACTIVE
 Karima Constructions And Enterprises Private Limited ,"Gulbarga, Karnataka, India",ACTIVE
 Tahli Sahib Fodder And Agri Producer Company Limited ,"Ludhiana, Punjab, India",ACTIVE
 Qubex Apps Private Limited ,"Surat, Gujarat, India",ACTIVE
 Vinseal Industries Limited ,"Bangalore, Karnataka, India",ACTIVE
 G.H.R. Education Foundation ,"Nagpur, Maharashtra, India",ACTIVE
 Green Hut Dehydrated Food Private Limited ,"Udham Singh Nagar, Uttarakhand, India",ACTIVE
 Sharva Ananta Foundation ,"Rohtas, Bihar, India",ACTIVE
 Manjavo Agro Engineering Private Limited ,"Coimbatore, Tamil Nadu, India",ACTIVE
 Aurus Consumer Private Limited ,"Mumbai, Maharashtra, India",ACTIVE
 Ishtech Solution (Opc) Private Limited ,"Thane, Maharashtra, India",ACTIVE
 Finforce Ventures Private Limited ,"Ahmedabad, Gujarat, India",ACTIVE
 Nirank Solutions Private Limited ,"Ghaziabad, Uttar Pradesh, India",ACTIVE
 Bala Chandra Transport Private Limited ,"Hyderabad, Telangana, India",ACTIVE
 Naticraft Essentials Private Limited ,"Bangalore, Karnataka, India",ACTIVE
 Krasaa Ecom Private Limited ,"Mirzapur, Uttar Pradesh, India",ACTIVE
 Mimathy Design Private Limited ,"Kanchipuram, Tamil Nadu, India",ACTIVE
 Growell Innovations Private Limited ,"Karur, Tamil Nadu, India",ACTIVE
 Shri Ramlalla Hospitality Private Limited ,"North West Delhi, Delhi, India",ACTIVE
 Wing Edu Services Private Limited ,"Jabalpur, Madhya Pradesh, India",ACTIVE
 Aubrant Digital India Private Limited ,"Hyderabad, Telangana, India",ACTIVE
 Mindybots Ai Private Limited ,"Kanchipuram, Tamil Nadu, India",ACTIVE
 Seven Clouds Home Consultancy Private Limited ,"Coimbatore, Tamil Nadu, India",ACTIVE
 Labone Innovations Private Limited ,"Thane, Maharashtra, India",ACTIVE
 Vishnu & Sanjana Healthcare Private Limited ,"Bangalore, Karnataka, India",ACTIVE
 Sg Grow Private Limited ,"Patna, Bihar, India",ACTIVE
 Shrigurudevdatta Multi Vegetables Processing Association ,"Kolhapur, Maharashtra, India",ACTIVE
 Niche 3Prm Services Private Limited ,"Hyderabad, Telangana, India",ACTIVE
 Layer Build Private Limited ,"Darbhanga, Bihar, India",ACTIVE
 Visva Pharmaceuticals Private Limited ,"Cachar, Assam, India",ACTIVE
 Qmax Research Private Limited ,"Ahmedabad, Gujarat, India",ACTIVE
 Wao Infotech Private Limited ,"Surat, Gujarat, India",ACTIVE
 Fashimee Ecom Private Limited ,"Gautam Buddha Nagar, Uttar Pradesh, India",ACTIVE
 Astrotechs Engineering Projects Private Limited ,"Coimbatore, Tamil Nadu, India",ACTIVE
 Jp Edu Tech Consulting Services Private Limited ,"Hyderabad, Telangana, India",ACTIVE
 Teqid Solutions Private Limited ,"Chennai, Tamil Nadu, India",ACTIVE
 Goldifly Private Limited ,"Karim Nagar, Telangana, India",ACTIVE
 Anchorwheel Logistics Pan India Private Limited ,"Hooghly, West Bengal, India",ACTIVE
 Shiv Sankalp Agritech Private Limited ,"Gorakhpur, Uttar Pradesh, India",ACTIVE
 Bansal Productions Private Limited ,"New Delhi, Delhi, India",ACTIVE
 Chandra Kushal Foundation ,"Gautam Buddha Nagar, Uttar Pradesh, India",ACTIVE
 Codes Tutelage Private Limited ,"Mumbai, Maharashtra, India",ACTIVE
 Abv Australiaan Seeds Private Limited ,"Sabarkantha, Gujarat, India",ACTIVE
 Shree Clinical Services Private Limited ,"Belgaum, Karnataka, India",ACTIVE
 Propelg Technologies Private Limited ,"South West Delhi, Delhi, India",ACTIVE
 Optimize Travels Private Limited ,"North West Delhi, Delhi, India",ACTIVE
 Trakori Organics (Opc) Private Limited ,"Mumbai, Maharashtra, India",ACTIVE
 Eltz Services Private Limited ,"Lucknow, Uttar Pradesh, India",ACTIVE
 Tee Gee Packing Product Enterprises (Opc) Private Limited ,"Hyderabad, Telangana, India",ACTIVE
 Krpa Engineering Private Limited ,"Auraiya, Uttar Pradesh, India",ACTIVE
 Altermed Rcm Private Limited ,"Dehradun, Uttarakhand, India",ACTIVE
 Innovate Advisors Private Limited ,"Pune, Maharashtra, India",ACTIVE
 Happy Huts Private Limited ,"Kanchipuram, Tamil Nadu, India",ACTIVE
 Panvan Agro Farma Producer Company Limited ,"Satara, Maharashtra, India",ACTIVE
 Digistratz Technologies Private Limited ,"Bangalore, Karnataka, India",ACTIVE
 Radha Krishan Real Estate Private Limited ,"East Delhi, Delhi, India",ACTIVE
 C. S. Immigration Private Limited ,"South West Delhi, Delhi, India",ACTIVE
 Samrita Udyog Private Limited ,"Bhagalpur, Bihar, India",ACTIVE
 Maniraya Marketing Private Limited ,"Bangalore, Karnataka, India",ACTIVE
 Symbiotic Carbon Division Private Limited ,"South Goa, Goa, India",ACTIVE
 Moonshot Innovations Private Limited ,"Gurgaon, Haryana, India",ACTIVE
 Sherdio Humanity Mission Life Foundation ,"North Delhi, Delhi, India",ACTIVE
 Nze Tech Private Limited ,"Bangalore, Karnataka, India",ACTIVE
 Dmsp Engineering Private Limited ,Unreported,ACTIVE
 Vinoba Renewable Energy Private Limited ,"Karur, Tamil Nadu, India",ACTIVE
 Vk Gate2go Private Limited ,"Sonipat, Haryana, India",ACTIVE
 Yray Holistic Health Care Private Limited ,"Raipur, Chattisgarh, India",ACTIVE
 Vshobha Exim Private Limited ,"Bangalore, Karnataka, India",ACTIVE
 Zentix Tech Private Limited ,"Surat, Gujarat, India",ACTIVE
 Yashashvini Dream Homes Private Limited ,"Lucknow, Uttar Pradesh, India",ACTIVE
 Scvc Hospitals Private Limited ,"Mumbai, Maharashtra, India",ACTIVE
 Djm Enterprise Private Limited ,"Rajkot, Gujarat, India",ACTIVE
 Sns Marine Engineer And Diving Private Limited ,"Thane, Maharashtra, India",ACTIVE
 Wow Wealth Global Private Limited ,"Mumbai, Maharashtra, India",ACTIVE
 Durapro Concrete Floor India Private Limited ,"North West Delhi, Delhi, India",ACTIVE
 Pahal Agri India Private Limited ,"Ahmedabad, Gujarat, India",ACTIVE
 Mithila Hospitality Private Limited ,"Pune, Maharashtra, India",ACTIVE
 Skyveil Security Services Private Limited ,"Lucknow, Uttar Pradesh, India",ACTIVE
 Kalchakram Institution Private Limited ,"Ranchi, Jharkhand, India",ACTIVE
 Varenya Engicon Private Limited ,"Haridwar, Uttarakhand, India",ACTIVE
 Rdaaap Innovation Private Limited ,"Bareilly, Uttar Pradesh, India",ACTIVE
 Reyos Impex Trading India Private Limited ,"Chennai, Tamil Nadu, India",ACTIVE
 Artiq Insights Private Limited ,"Kanchipuram, Tamil Nadu, India",ACTIVE
 Sgc Smart Home (India) Private Limited ,"Bhopal, Madhya Pradesh, India",ACTIVE
 Abhiraj Hvac Private Limited ,"Gandhi Nagar, Gujarat, India",ACTIVE
 C2a It Solutions Private Limited ,"Hyderabad, Telangana, India",ACTIVE
 Sparkline Intelligence Motion Private Limited ,"Pune, Maharashtra, India",ACTIVE
 Manobaala Energy Private Limited ,"Namakkal, Tamil Nadu, India",ACTIVE
 Rafu Ji Food Private Limited ,"Katihar, Bihar, India",ACTIVE
 Morioka Decor Private Limited ,"Rajkot, Gujarat, India",ACTIVE
 R T K Builders Private Limited ,"West Delhi, Delhi, India",ACTIVE
 Kishore Xpert Private Limited ,"Krishnagiri, Tamil Nadu, India",ACTIVE
 Alampurjafrabad Farmer Producer Company Limited ,"Bareilly, Uttar Pradesh, India",ACTIVE
 Vaibhav Animation Studios Private Limited ,"Mumbai, Maharashtra, India",ACTIVE
 Voicetube India Private Limited ,"Mumbai, Maharashtra, India",ACTIVE
 Tsb Edutech Private Limited ,"West Delhi, Delhi, India",ACTIVE
 Conquest Telecom Services Private Limited ,"Kanchipuram, Tamil Nadu, India",ACTIVE
 Skyway Infra Build Private Limited ,"Hyderabad, Telangana, India",ACTIVE
 Real Value Rahavaas Private Limited ,"Jaipur, Rajasthan, India",ACTIVE
 Designtone Private Limited ,"Gurgaon, Haryana, India",ACTIVE
 Arohan Endeavours Private Limited ,"East Delhi, Delhi, India",ACTIVE
 Sage Nourish Private Limited ,"Patiala, Punjab, India",ACTIVE
 Fbfx Technologies Private Limited ,"Gandhi Nagar, Gujarat, India",ACTIVE
 Spherekart Ecommerce Private Limited ,"Bangalore, Karnataka, India",ACTIVE
 K3k Coconut Foundation ,"Bangalore, Karnataka, India",ACTIVE
 Prosal Auctions Private Limited ,"Gurgaon, Haryana, India",ACTIVE
 Skyinfra Builco Private Limited ,"Thane, Maharashtra, India",ACTIVE
 Neusail Services Private Limited ,"Gautam Buddha Nagar, Uttar Pradesh, India",ACTIVE
 Legender Eduneet Private Limited ,"Khorda, Odisha, India",ACTIVE
 Kriyarth Technologies Private Limited ,"Mysore, Karnataka, India",ACTIVE
 Beyond Horizon Food And Bevrage Private Limited ,"Mumbai, Maharashtra, India",ACTIVE
 Hrs Global Bio-Tech Private Limited ,"Katihar, Bihar, India",ACTIVE
 Pajhri Mahila Farmer Producer Company Limited ,"Gumla, Jharkhand, India",ACTIVE
 Micro Engineering And Testing Laboratory (Opc) Private Limited ,"Sonipat, Haryana, India",ACTIVE
 Yatna Mechatronics Private Limited ,"Medak, Telangana, India",ACTIVE
 Tjd Shopping (Opc) Private Limited ,"Kanchipuram, Tamil Nadu, India",ACTIVE
 S.R.T. Colonisers Private Limited ,"Gurgaon, Haryana, India",ACTIVE
 Neelum Agri Fresh Private Limited ,"Pulwama, Jammu & Kashmir, India",ACTIVE
 Sree Guruvayoorappan Security And Energy Solutions Private Limited ,"Thrissur, Kerala, India",ACTIVE
 Yasmin Fragrances India Private Limited ,"Kolkata, West Bengal, India",ACTIVE
 Smartway Infratech Private Limited ,"Lucknow, Uttar Pradesh, India",ACTIVE
 Niksana Accessories Private Limited ,"Kolkata, West Bengal, India",ACTIVE
 Shri Onkar Realities Private Limited ,"Bilaspur, Chattisgarh, India",ACTIVE
 Monk Hospitality Private Limited ,"Gurgaon, Haryana, India",ACTIVE
 Ash Construction And Developers Private Limited ,"Raigarh, Maharashtra, India",ACTIVE
 Murlidhar Sweets Private Limited ,"Mumbai, Maharashtra, India",ACTIVE
 Wahoo Ev Tech Private Limited ,"Raipur, Chattisgarh, India",ACTIVE
 Margdarshan Skilling Private Limited ,"Central Delhi, Delhi, India",ACTIVE
 Navmee Shipping Services Private Limited ,"Pudukkottai, Tamil Nadu, India",ACTIVE
 Glowmore Services Private Limited ,"Ganjam, Odisha, India",ACTIVE
 Rinova Pay Tech Private Limited ,"Gautam Buddha Nagar, Uttar Pradesh, India",ACTIVE
 Happy Point Care Private Limited ,"Patna, Bihar, India",ACTIVE
 Crvp Health Services Private Limited ,"K.V.Rangareddy, Telangana, India",ACTIVE
 Pramp Famo Private Limited ,"Kanchipuram, Tamil Nadu, India",ACTIVE
 Pawsmania Private Limited ,"Durg, Chattisgarh, India",ACTIVE
 Arya & Anshika Finance Private Limited ,"Ghazipur, Uttar Pradesh, India",ACTIVE
 Clean Harmony India Solutions Private Limited ,"North Delhi, Delhi, India",ACTIVE
 Nxtamp Energy Private Limited ,"North 24 Parganas, West Bengal, India",ACTIVE
 Shadibiha Services Private Limited ,"Bokaro, Jharkhand, India",ACTIVE
 Glowgreat India Management Private Limited ,"North West Delhi, Delhi, India",ACTIVE
 Higgle Agro Private Limited ,"West Midnapore, West Bengal, India",ACTIVE
 Arasuvai Arasu International Private Limited ,"Chennai, Tamil Nadu, India",ACTIVE
 Daulatpur Pig Iron Private Limited ,"Kolkata, West Bengal, India",ACTIVE
 Kamal Tewari Agro Plantation Private Limited ,"Darjiling, West Bengal, India",ACTIVE
 Growthguardian Private Limited ,"Ahmedabad, Gujarat, India",ACTIVE
 Dream Sailors Marketing Private Limited ,"Khammam, Telangana, India",ACTIVE
 Bangla Rannaghar Food Private Limited ,"North 24 Parganas, West Bengal, India",ACTIVE
 Hues And Clicks Private Limited ,"Ajmer, Rajasthan, India",ACTIVE
 Jaipur It Development Private Limited ,"Jaipur, Rajasthan, India",ACTIVE
 Vaishnaviaarav Infra Private Limited ,"Hazaribag, Jharkhand, India",ACTIVE
 Gipmore Consultancy Services Private Limited ,"North West Delhi, Delhi, India",ACTIVE
 Aadishakti Ventures Private Limited ,"Durg, Chattisgarh, India",ACTIVE
 Kkp Forex Private Limited ,"Faridkot, Punjab, India",ACTIVE
 Admire Transmissions Private Limited ,"Madurai, Tamil Nadu, India",ACTIVE
 Fiwox Technologies Private Limited ,"Gandhi Nagar, Gujarat, India",ACTIVE
 Swara Overseas Private Limited ,"Nagpur, Maharashtra, India",ACTIVE
 Kastking Engineering Private Limited ,"Thane, Maharashtra, India",ACTIVE
 Bhartiyankrishak Agro Farmer Producer Company Limited ,"North East Delhi, Delhi, India",ACTIVE
 Trek Travelnest Tours Private Limited ,"Darjiling, West Bengal, India",ACTIVE
 Sanjeevani Green Energy Private Limited ,"Kolhapur, Maharashtra, India",ACTIVE
 Mmdd Tech Private Limited ,"Jodhpur, Rajasthan, India",ACTIVE
 Arundhati Hotels & Hospitality Private Limited ,"Khorda, Odisha, India",ACTIVE
 Finomine Financial Services Private Limited ,"Bardhaman, West Bengal, India",ACTIVE
 Kukadeshwar Aadiwasi Mahila Vandhan Farmer Producer Company Limited ,"Pune, Maharashtra, India",ACTIVE
 Barui Welfare Foundation ,"Bardhaman, West Bengal, India",ACTIVE
 Mood9 Wellbeing Private Limited ,"Hyderabad, Telangana, India",ACTIVE
 Awam Constructions Private Limited ,"Faizabad, Uttar Pradesh, India",ACTIVE
 Lesly Agnelo Private Limited ,"North Goa, Goa, India",ACTIVE
